"MSN","YYYYMM","Value","Column_Order","Description","Unit"
"ESACBUS","200907","2.273","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200908","2.206","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200909","2.171","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200910","2.047","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200911","2.013","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200912","2.339","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","200913","26.504","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201001","2.421","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201002","2.326","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201003","2.221","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201004","2.03","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201005","2.048","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201006","2.226","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201007","2.256","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201008","2.124","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201009","2.16","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201010","2.082","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201011","2.051","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201012","2.369","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201013","26.315","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201101","2.424","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201102","2.173","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201103","2.264","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201104","2.145","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201105","2.111","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201106","2.193","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201107","2.219","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201108","2.133","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201109","2.162","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201110","2.103","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201111","2.012","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201112","2.237","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201113","26.177","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201201","2.218","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201202","2.147","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201203","2.036","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201204","2.013","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201205","2.03","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201206","2.038","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201207","2.147","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201208","2.159","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201209","2.093","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201210","2.045","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201211","1.94","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201212","2.111","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201213","24.976","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201301","2.265","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201302","2.248","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201303","2.196","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201304","2.148","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201305","2.14","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201306","2.178","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201307","2.213","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201308","2.2","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201309","2.136","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201310","2.016","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201311","1.959","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201312","2.317","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201313","26.017","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201401","2.43","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201402","2.388","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201403","2.212","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201404","2.183","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201405","2.203","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201406","2.079","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201407","2.2","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201408","2.19","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201409","2.142","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201410","2.132","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201411","2.174","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201412","2.137","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201413","26.469","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201501","2.296","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201502","2.387","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201503","2.318","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201504","2.114","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201505","2.077","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201506","2.079","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201507","2.212","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201508","2.131","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201509","2.099","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201510","2.17","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201511","2.06","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201512","2.113","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201513","26.056","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201601","2.252","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201602","2.205","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201603","2.079","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201604","2.03","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201605","1.983","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201606","2.154","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201607","2.212","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201608","2.154","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201609","2.174","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201610","2.09","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201611","2.019","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201612","2.228","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201613","25.579","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201701","2.276","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201702","2.167","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201703","2.201","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201704","2.01","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201705","1.989","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201706","2.142","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201707","2.149","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201708","2.184","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201709","2.109","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201710","2.136","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201711","2.039","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201712","2.265","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201713","25.667","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201801","2.543","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201802","2.164","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
"ESACBUS","201803","2.114","2","Electricity Sales to Ultimate Customers in the Transportation Sector","Trillion Btu"
